json_data,list-card-link href,list-card-addr,list-card-extra-info,list-card-price,list-card-details,list-card-label,list-card-details 2,list-card-label 2,list-card-details 3,list-card-label 3,list-card-statusText,list-card-variable-text,list-card-link src,j
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""527a Humboldt St #2, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""527A Humboldt St #2"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.721207,""longitude"":-73.944941},""url"":""https://www.zillow.com/homedetails/527A-Humboldt-St-2-Brooklyn-NY-11222/2076680391_zpid/""}",https://www.zillow.com/homedetails/527A-Humboldt-St-2-Brooklyn-NY-11222/2076680391_zpid/,"527A Humboldt St #2, Brooklyn, NY 11222",LISTING BY: DOUGLAS ELLIMAN (718-486-4491),"$2,300/mo",2,bds,1,ba,--,sqft,Apartment for rent,63 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""155 Newton St #r2, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""155 Newton St #R2"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.721242,""longitude"":-73.946087},""url"":""https://www.zillow.com/homedetails/155-Newton-St-R2-Brooklyn-NY-11222/2076691618_zpid/""}",https://www.zillow.com/homedetails/155-Newton-St-R2-Brooklyn-NY-11222/2076691618_zpid/,"155 Newton St #R2, Brooklyn, NY 11222",LISTING BY: BRICK&MORTAR (347-623-2475),"$3,000/mo",3,bds,1,ba,--,sqft,Apartment for rent,64 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""543 Meeker Ave #1, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""543 Meeker Ave #1"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.721132,""longitude"":-73.943368},""url"":""https://www.zillow.com/homedetails/543-Meeker-Ave-1-Brooklyn-NY-11222/2077783807_zpid/""}",https://www.zillow.com/homedetails/543-Meeker-Ave-1-Brooklyn-NY-11222/2077783807_zpid/,"543 Meeker Ave #1, Brooklyn, NY 11222",LISTING BY: BRIDGE REALTY,"$1,875/mo",1,bd,1,ba,--,sqft,Apartment for rent,70 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""85 India St Apt 3, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""750""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""85 India St APT 3"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.732314,""longitude"":-73.957007},""url"":""https://www.zillow.com/homedetails/85-India-St-APT-3-Brooklyn-NY-11222/2099530194_zpid/""}",https://www.zillow.com/homedetails/85-India-St-APT-3-Brooklyn-NY-11222/2099530194_zpid/,"85 India St APT 3, Brooklyn, NY 11222",LISTING BY: CORE (212-500-2119),"$2,250/mo",1,bd,1,ba,750,sqft,Apartment for rent,70 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""93 Greenpoint Ave Apt 4l, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""93 Greenpoint Ave APT 4L"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.73022,""longitude"":-73.956551},""url"":""https://www.zillow.com/homedetails/93-Greenpoint-Ave-APT-4L-Brooklyn-NY-11222/2095779465_zpid/""}",https://www.zillow.com/homedetails/93-Greenpoint-Ave-APT-4L-Brooklyn-NY-11222/2095779465_zpid/,"93 Greenpoint Ave APT 4L, Brooklyn, NY 11222",LISTING BY: DOUGLAS ELLIMAN (718-486-4491),"$2,300/mo",1,bd,1,ba,--,sqft,Apartment for rent,70 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""92 Clay St #2r, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""550""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""92 Clay St #2R"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.736433,""longitude"":-73.954542},""url"":""https://www.zillow.com/homedetails/92-Clay-St-2R-Brooklyn-NY-11222/2076913227_zpid/""}",https://www.zillow.com/homedetails/92-Clay-St-2R-Brooklyn-NY-11222/2076913227_zpid/,"92 Clay St #2R, Brooklyn, NY 11222",LISTING BY: APPLE EXCLUSIVE REALTY INC,"$1,850/mo",1,bd,1,ba,550,sqft,Apartment for rent,70 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""67 N Henry St Apt 2f, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""725""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""67 N Henry St APT 2F"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.721443,""longitude"":-73.943143},""url"":""https://www.zillow.com/homedetails/67-N-Henry-St-APT-2F-Brooklyn-NY-11222/2101722015_zpid/""}",https://www.zillow.com/homedetails/67-N-Henry-St-APT-2F-Brooklyn-NY-11222/2101722015_zpid/,"67 N Henry St APT 2F, Brooklyn, NY 11222",LISTING BY: DOUGLAS ELLIMAN (718-486-4491),"$2,000/mo",1,bd,1,ba,725,sqft,Apartment for rent,80 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""308 Eckford St Apt 2e, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""308 Eckford St APT 2E"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.729777,""longitude"":-73.951882},""url"":""https://www.zillow.com/homedetails/308-Eckford-St-APT-2E-Brooklyn-NY-11222/2097906430_zpid/""}",https://www.zillow.com/homedetails/308-Eckford-St-APT-2E-Brooklyn-NY-11222/2097906430_zpid/,"308 Eckford St APT 2E, Brooklyn, NY 11222",LISTING BY: CORCORAN (516-441-7941),"$2,500/mo",--,bds,1,ba,--,sqft,Apartment for rent,89 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
,https://www.zillow.com/b/104-india-st-brooklyn-ny-3mdY/,"104 India St, Brooklyn, NY",,"$2,399+",,3 bds,,,,,,92 days ago,https://photos.zillowstatic.com/fp/90e7b980411868ac37209b87a2202bcb-p_e.jpg,
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""152 Java St Apt 2, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""700""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""152 Java St APT 2"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.731363,""longitude"":-73.954832},""url"":""https://www.zillow.com/homedetails/152-Java-St-APT-2-Brooklyn-NY-11222/2083256833_zpid/""}",https://www.zillow.com/homedetails/152-Java-St-APT-2-Brooklyn-NY-11222/2083256833_zpid/,"152 Java St APT 2, Brooklyn, NY 11222",,"$2,400/mo",2,bds,1,ba,700,sqft,Apartment for rent,93 days ago,https://photos.zillowstatic.com/fp/f4d8b47e99def8a3ae049b77b74e5828-p_e.jpg,Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""219 Franklin St #1, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""700""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""219 Franklin St #1"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.734499,""longitude"":-73.958619},""url"":""https://www.zillow.com/homedetails/219-Franklin-St-1-Brooklyn-NY-11222/2077287250_zpid/""}",https://www.zillow.com/homedetails/219-Franklin-St-1-Brooklyn-NY-11222/2077287250_zpid/,"219 Franklin St #1, Brooklyn, NY 11222",LISTING BY: APPLE EXCLUSIVE REALTY INC,"$2,700/mo",2,bds,2,ba,700,sqft,Apartment for rent,101 days ago,https://photos.zillowstatic.com/fp/99dae1629af4ae4ed8e97f3fc914e7e9-p_e.jpg,Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""625 Humboldt St Apt 1l, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""900""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""625 Humboldt St APT 1L"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.723972,""longitude"":-73.945408},""url"":""https://www.zillow.com/homedetails/625-Humboldt-St-APT-1L-Brooklyn-NY-11222/2077480429_zpid/""}",https://www.zillow.com/homedetails/625-Humboldt-St-APT-1L-Brooklyn-NY-11222/2077480429_zpid/,"625 Humboldt St APT 1L, Brooklyn, NY 11222",LISTING BY: FERRIS PROPERTIES CORP. (718-383-7800),"$2,199/mo",2,bds,1,ba,900,sqft,Apartment for rent,118 days ago,https://photos.zillowstatic.com/fp/fc01609e11e8c2cbae292b81eaf7f003-p_e.jpg,Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3 Russell St #2, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3 Russell St #2"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.720725,""longitude"":-73.943882},""url"":""https://www.zillow.com/homedetails/3-Russell-St-2-Brooklyn-NY-11222/2078376517_zpid/""}",https://www.zillow.com/homedetails/3-Russell-St-2-Brooklyn-NY-11222/2078376517_zpid/,"3 Russell St #2, Brooklyn, NY 11222",LISTING BY: CAPRI JET REALTY CORP (646-372-7145),"$2,600/mo",3,bds,1,ba,--,sqft,Apartment for rent,119 days ago,https://photos.zillowstatic.com/fp/4858d223f102d06a16f3574ea8ebc69e-p_e.jpg,Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""38 Sutton St Apt 3l, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""38 Sutton St APT 3L"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.724287,""longitude"":-73.940173},""url"":""https://www.zillow.com/homedetails/38-Sutton-St-APT-3L-Brooklyn-NY-11222/2108639833_zpid/""}",https://www.zillow.com/homedetails/38-Sutton-St-APT-3L-Brooklyn-NY-11222/2108639833_zpid/,"38 Sutton St APT 3L, Brooklyn, NY 11222",LISTING BY: SALLY RAIA LLC (917-586-6777),"$1,800/mo",2,bds,1,ba,"1,200",sqft,Apartment for rent,128 days ago,https://photos.zillowstatic.com/fp/047c8ab36815ab117db70702c15f8d8a-p_e.jpg,Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""69 Driggs Ave Apt 3, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""69 Driggs Ave APT 3"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.723119,""longitude"":-73.941614},""url"":""https://www.zillow.com/homedetails/69-Driggs-Ave-APT-3-Brooklyn-NY-11222/2077433795_zpid/""}",https://www.zillow.com/homedetails/69-Driggs-Ave-APT-3-Brooklyn-NY-11222/2077433795_zpid/,"69 Driggs Ave APT 3, Brooklyn, NY 11222","LISTING BY: CHARLES RUTENBERG REALTY, INC.","$2,200/mo",2,bds,1,ba,--,sqft,Apartment for rent,142 days ago,https://photos.zillowstatic.com/fp/dc5ba9bcc6224d4fe2828eebb187dac4-p_e.jpg,Save this home
,https://www.zillow.com/b/439-meeker-ave-brooklyn-ny-3pGS/,"439 Meeker Ave, Brooklyn, NY",,"$1,950+",,1 bd,,,,,,147 days ago,https://photos.zillowstatic.com/fp/d112e5965a8784f9d0bee8b686208970-p_e.jpg,
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""39 India St #2, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""39 India St #2"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.732115,""longitude"":-73.959113},""url"":""https://www.zillow.com/homedetails/39-India-St-2-Brooklyn-NY-11222/2077519545_zpid/""}",https://www.zillow.com/homedetails/39-India-St-2-Brooklyn-NY-11222/2077519545_zpid/,"39 India St #2, Brooklyn, NY 11222",LISTING BY: BRICK&MORTAR (347-623-2475),"$3,650/mo",4,bds,2,ba,--,sqft,Apartment for rent,148 days ago,https://photos.zillowstatic.com/fp/27dcc99fc260ecfb12c49aa0d10f3579-p_e.jpg,Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""675 Manhattan Ave Floor 3, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,050""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""675 Manhattan Ave FLOOR 3"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.724807,""longitude"":-73.95169},""url"":""https://www.zillow.com/homedetails/675-Manhattan-Ave-FLOOR-3-Brooklyn-NY-11222/2080581781_zpid/""}",https://www.zillow.com/homedetails/675-Manhattan-Ave-FLOOR-3-Brooklyn-NY-11222/2080581781_zpid/,"675 Manhattan Ave FLOOR 3, Brooklyn, NY 11222",,"$3,800/mo",2,bds,1,ba,"1,050",sqft,Apartment for rent,148 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""601 Morgan Ave Apt 3, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,050""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""601 Morgan Ave APT 3"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.725024,""longitude"":-73.939921},""url"":""https://www.zillow.com/homedetails/601-Morgan-Ave-APT-3-Brooklyn-NY-11222/2081627274_zpid/""}",https://www.zillow.com/homedetails/601-Morgan-Ave-APT-3-Brooklyn-NY-11222/2081627274_zpid/,"601 Morgan Ave APT 3, Brooklyn, NY 11222",,"$3,750/mo",2,bds,1,ba,"1,050",sqft,Apartment for rent,148 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""125 Eagle St #3c, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""125 Eagle St #3C"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.735183,""longitude"":-73.955913},""url"":""https://www.zillow.com/homedetails/125-Eagle-St-3C-Brooklyn-NY-11222/2077780012_zpid/""}",https://www.zillow.com/homedetails/125-Eagle-St-3C-Brooklyn-NY-11222/2077780012_zpid/,"125 Eagle St #3C, Brooklyn, NY 11222",LISTING BY: SIMPLY BROOKLYN REALTY INC,"$2,799/mo",1,bd,1,ba,--,sqft,Apartment for rent,162 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""267 Eckford St #1, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,000""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""267 Eckford St #1"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.728253,""longitude"":-73.951609},""url"":""https://www.zillow.com/homedetails/267-Eckford-St-1-Brooklyn-NY-11222/2078719480_zpid/""}",https://www.zillow.com/homedetails/267-Eckford-St-1-Brooklyn-NY-11222/2078719480_zpid/,"267 Eckford St #1, Brooklyn, NY 11222",,"$3,600/mo",3,bds,1,ba,"1,000",sqft,Apartment for rent,192 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""142 Franklin St Floor 2, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":null},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""142 Franklin St FLOOR 2"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.729764,""longitude"":-73.957325},""url"":""https://www.zillow.com/homedetails/142-Franklin-St-FLOOR-2-Brooklyn-NY-11222/2078167003_zpid/""}",https://www.zillow.com/homedetails/142-Franklin-St-FLOOR-2-Brooklyn-NY-11222/2078167003_zpid/,"142 Franklin St FLOOR 2, Brooklyn, NY 11222",LISTING BY: STERLING HOLDINGS (212-715-0707),"$2,195/mo",2,bds,1,ba,--,sqft,Apartment for rent,203 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""184 Eagle St Apt 4e, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""750""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""184 Eagle St APT 4E"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.735242,""longitude"":-73.953155},""url"":""https://www.zillow.com/homedetails/184-Eagle-St-APT-4E-Brooklyn-NY-11222/2109623808_zpid/""}",https://www.zillow.com/homedetails/184-Eagle-St-APT-4E-Brooklyn-NY-11222/2109623808_zpid/,"184 Eagle St APT 4E, Brooklyn, NY 11222",LISTING BY: CORCORAN (212-836-1037),"$2,650/mo",1,bd,1,ba,750,sqft,Apartment for rent,227 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Save this home
